Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alex,2019-09-30 04:02:52,00:22:10,,The Garfield Show: Season 2: Black Cat Blues / The Bluebird of Happiness (Episode 14),,Apple TV 3,00:24:00,Not latest view,NZ (New Zealand)
Alex,2019-09-30 04:01:58,00:00:38,,The Garfield Show: Season 2: Black Cat Blues / The Bluebird of Happiness (Episode 14),,Apple TV 3,00:01:58,Not latest view,NZ (New Zealand)
Alex,2019-09-30 04:01:14,00:00:04,,Mr. Popper's Penguins,,Apple TV 3,01:26:59,01:26:59,NZ (New Zealand)
Alex,2019-09-30 02:46:06,01:14:41,,Mr. Popper's Penguins,,Apple TV 3,01:27:01,Not latest view,NZ (New Zealand)
Alex,2019-09-30 00:31:10,00:12:24,,Mr. Popper's Penguins,,Apple TV 3,00:12:24,Not latest view,NZ (New Zealand)
Alex,2019-09-29 05:28:28,00:44:47,,Garfield Gets Real,,Apple TV 3,01:13:51,01:13:51,NZ (New Zealand)
Alex,2019-09-29 05:26:07,00:01:19,,The Garfield Show: Season 2: Black Cat Blues / The Bluebird of Happiness (Episode 14),,Apple TV 3,00:01:20,Not latest view,NZ (New Zealand)
Alex,2019-09-29 04:59:21,00:23:51,,The Garfield Show: Season 2: Garfield Astray / Master Chef (Episode 13),,Apple TV 3,00:23:51,Not latest view,NZ (New Zealand)
Alex,2019-09-29 04:35:40,00:23:37,,The Garfield Show: Season 2: History of Cats / Dog Days (Episode 12),,Apple TV 3,00:23:37,Not latest view,NZ (New Zealand)
Alex,2019-09-29 04:11:50,00:23:46,,The Garfield Show: Season 2: With Four You Get Pizza / Guest from Beyond (Episode 11),,Apple TV 3,00:23:46,Not latest view,NZ (New Zealand)
Alex,2019-09-29 03:48:34,00:23:11,,The Garfield Show: Season 2: Farm Fresh Feline / Inside Eddie Gourmand (Episode 10),,Apple TV 3,00:23:11,Not latest view,NZ (New Zealand)
Alex,2019-09-29 03:48:23,00:00:03,,The Garfield Show: Season 2: Farm Fresh Feline / Inside Eddie Gourmand (Episode 10),,Apple TV 3,00:00:03,Not latest view,NZ (New Zealand)
Alex,2019-09-29 03:46:19,00:01:28,,The Garfield Show: Season 2: Night of Apparatuses / Land of Hold (Episode 9),,Apple TV 3,00:13:18,Not latest view,NZ (New Zealand)
Alex,2019-09-29 03:45:52,00:00:02,,The Garfield Show: Season 2: Planet of Poultry / Honey I Shrunk the Pets (Episode 8),,Apple TV 3,00:12:22,Not latest view,NZ (New Zealand)
Alex,2019-09-29 02:48:15,00:11:56,,The Garfield Show: Season 2: Planet of Poultry / Honey I Shrunk the Pets (Episode 8),,Apple TV 3,00:12:25,Not latest view,NZ (New Zealand)
Alex,2019-09-29 02:23:28,00:23:51,,The Garfield Show: Season 2: Cyber Mailman / Odie for Sale (Episode 6),,Apple TV 3,00:23:51,Not latest view,NZ (New Zealand)
Alex,2019-09-29 01:58:47,00:23:55,,The Garfield Show: Season 2: The Haunted House / Which Witch (Episode 5),,Apple TV 3,00:23:55,Not latest view,NZ (New Zealand)
Alex,2019-09-29 01:35:12,00:23:31,,The Garfield Show: Season 2: The Spy Who Fed Me / Meet Max Mouse (Episode 4),,Apple TV 3,00:23:31,Not latest view,NZ (New Zealand)
Alex,2019-09-29 01:11:49,00:23:19,,The Garfield Show: Season 2: Blasteroid / The Big Sneeze (Episode 3),,Apple TV 3,00:23:19,Not latest view,NZ (New Zealand)
Alex,2019-09-28 23:59:06,01:12:04,,Garfield's Fun Fest,,Apple TV 3,01:12:04,Not latest view,NZ (New Zealand)
Alex,2019-09-28 23:18:56,00:28:36,,Garfield Gets Real,,Apple TV 3,00:28:36,Not latest view,NZ (New Zealand)
Alex,2019-09-28 23:17:38,00:00:02,,Garfield's Fun Fest,,Apple TV 3,00:00:02,Not latest view,NZ (New Zealand)
Alex,2019-09-28 23:16:51,00:00:06,,Garfield's Fun Fest,,Apple TV 3,00:54:20,Not latest view,NZ (New Zealand)
Alex,2019-09-28 01:39:53,00:00:26,,The Garfield Show: Season 2: The Art of Being Uncute / Night of the Bunny Slippers (Episode 2),,Apple TV 3,00:00:26,Not latest view,NZ (New Zealand)
Alex,2019-09-28 01:16:21,00:23:23,,The Garfield Show: Season 2: Ticket to Riches / Gravity of the Situation (Episode 1),,Apple TV 3,00:23:23,Not latest view,NZ (New Zealand)
Alex,2019-09-28 00:46:53,00:28:58,,Gulliver's Travels,,Apple TV 3,01:20:11,01:20:11,NZ (New Zealand)
Alex,2019-09-27 22:52:37,00:51:18,,Gulliver's Travels,,Apple TV 3,00:51:17,Not latest view,NZ (New Zealand)
Alex,2019-09-27 22:38:32,00:12:00,,Teen Titans Go!: Season 1: Terra-ized / Artful Dodgers (Episode 11),,Apple TV 3,00:12:00,Not latest view,NZ (New Zealand)
Alex,2019-09-13 05:45:05,00:21:26,,Teen Titans Go!: Season 1: Meatball Party / Staff Meeting (Episode 10),,Apple TV 3,00:21:25,00:21:25,NZ (New Zealand)
Alex,2019-09-13 05:23:20,00:21:40,,Teen Titans Go!: Season 1: Parasite / Starliar (Episode 9),,Apple TV 3,00:21:40,00:21:40,NZ (New Zealand)
Alex,2019-09-13 05:01:36,00:21:40,,Teen Titans Go!: Season 1: Super Robin / Tower of Power (Episode 8),,Apple TV 3,00:21:40,00:21:40,NZ (New Zealand)
Alex,2019-09-13 04:49:05,00:09:11,,The Garfield Show: Season 1: Iceman / T3000 (Episode 26),,Apple TV 3,00:24:11,Not latest view,NZ (New Zealand)
Alex,2019-09-07 02:49:07,00:00:29,,The Garfield Show: Season 1: Iceman / T3000 (Episode 26),,Android DefaultWidevineL3Tablet Android Tablet,00:15:07,Not latest view,NZ (New Zealand)
Alex,2019-09-07 02:10:55,00:14:38,,The Garfield Show: Season 1: Iceman / T3000 (Episode 26),,Apple TV 3,00:14:38,Not latest view,NZ (New Zealand)
Alex,2019-09-07 01:55:46,00:14:12,,LEGO Ninjago: Masters of Spinjitzu: Rebooted: The Surge (Episode 1),,Apple TV 3,00:14:12,00:14:12,NZ (New Zealand)
Alex,2019-09-07 01:33:27,00:22:04,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Rise of the Spinjitzu Master (Episode 13),,Apple TV 3,00:22:04,00:22:04,NZ (New Zealand)
Alex,2019-09-07 01:11:22,00:22:01,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Return of the Overlord (Episode 12),,Apple TV 3,00:22:01,00:22:01,NZ (New Zealand)
Alex,2019-09-07 00:54:56,00:16:21,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: The Last Hope (Episode 11),,Apple TV 3,00:22:01,00:22:01,NZ (New Zealand)
Alex,2019-09-06 23:19:36,00:05:44,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: The Last Hope (Episode 11),,Apple TV 3,00:05:44,Not latest view,NZ (New Zealand)
Alex,2019-09-06 22:57:31,00:22:01,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Island of Darkness (Episode 10),,Apple TV 3,00:22:01,00:22:01,NZ (New Zealand)
Alex,2019-09-06 22:41:06,00:16:21,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: The Last Voyage (Episode 9),,Apple TV 3,00:22:01,00:22:01,NZ (New Zealand)
Alex,2019-09-06 22:35:52,00:05:12,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: The Last Voyage (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,00:05:52,Not latest view,NZ (New Zealand)
Alex,2019-09-06 22:14:34,00:21:13,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: The Day Ninjago Stood Still (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,00:21:53,00:21:53,NZ (New Zealand)
Alex,2019-09-06 21:33:39,00:21:15,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: The Stone Army (Episode 7),,Android DefaultWidevineL3Tablet Android Tablet,00:21:51,00:21:51,NZ (New Zealand)
Alex,2019-09-06 21:31:00,00:02:33,,"LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Wrong Place, Wrong Time (Episode 6)",,Android DefaultWidevineL3Tablet Android Tablet,00:03:10,00:03:10,NZ (New Zealand)
Alex,2019-09-06 21:30:21,00:00:23,,Garfield Gets Real,,Android DefaultWidevineL3Tablet Android Tablet,00:00:10,Not latest view,NZ (New Zealand)
Alex,2019-09-06 20:01:55,01:14:13,,Garfield's Fun Fest,,Android DefaultWidevineL3Tablet Android Tablet,01:14:14,Not latest view,NZ (New Zealand)
Alex,2019-09-06 06:00:26,00:23:28,,The Garfield Show: Season 1: The Amazing Flying Dog / The Last Word (Episode 25),,Apple TV 3,00:23:28,Not latest view,NZ (New Zealand)
Alex,2019-09-06 05:59:01,00:00:53,,The Garfield Show: Season 1: Up a Tree / It's a Cheese World (Episode 22),,Apple TV 3,00:00:53,Not latest view,NZ (New Zealand)
Alex,2019-09-06 05:34:20,00:24:19,,The Garfield Show: Season 1: Super Me / Mastermind (Episode 24),,Apple TV 3,00:24:19,Not latest view,NZ (New Zealand)
Alex,2019-09-06 05:10:34,00:23:42,,The Garfield Show: Season 1: Nice to Nermal / Out on a Limb (Episode 23),,Apple TV 3,00:23:42,Not latest view,NZ (New Zealand)
Alex,2019-09-06 04:46:54,00:23:36,,The Garfield Show: Season 1: Up a Tree / It's a Cheese World (Episode 22),,Apple TV 3,00:23:36,Not latest view,NZ (New Zealand)
Alex,2019-09-06 04:45:37,00:00:36,,"LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Wrong Place, Wrong Time (Episode 6)",,Apple TV 3,00:00:36,Not latest view,NZ (New Zealand)
Alex,2019-09-06 04:31:52,00:13:41,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Child's Play (Episode 5),,Apple TV 3,00:22:01,00:22:01,NZ (New Zealand)
Alex,2019-09-05 06:35:03,00:08:20,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Child's Play (Episode 5),,Apple TV 3,00:08:20,Not latest view,NZ (New Zealand)
Alex,2019-09-05 06:13:13,00:21:46,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Ninjaball Run (Episode 4),,Apple TV 3,00:21:46,00:21:46,NZ (New Zealand)
Alex,2019-09-05 05:43:17,00:22:01,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Double Trouble (Episode 3),,Apple TV 3,00:22:01,00:22:01,NZ (New Zealand)
Alex,2019-09-05 05:39:02,00:04:07,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Pirates vs. Ninja (Episode 2),,Apple TV 3,00:21:47,00:21:47,NZ (New Zealand)
Alex,2019-09-05 05:21:10,00:17:42,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Pirates vs. Ninja (Episode 2),,Apple TV 3,00:17:42,Not latest view,NZ (New Zealand)
Alex,2019-09-05 04:59:04,00:22:01,,LEGO Ninjago: Masters of Spinjitzu: Legacy of the Green Ninja: Darkness Shall Rise (Episode 1),,Apple TV 3,00:22:01,00:22:01,NZ (New Zealand)
Alex,2019-09-05 04:50:47,00:07:55,,LEGO Ninjago: Masters of Spinjitzu: Rise of the Serpentine: Day of the Great Devourer (Episode 13),,Apple TV 3,00:22:05,00:22:05,NZ (New Zealand)
Alex,2019-09-05 04:36:10,00:12:48,,The Garfield Show: Season 1: Neighbor Nathan / History of Dogs (Episode 21),,Apple TV 3,00:12:48,Not latest view,NZ (New Zealand)
Alex,2019-09-05 04:33:05,00:03:00,,The Garfield Show: Season 1: Caroling Capers / From the Oven (Episode 20),,Apple TV 3,00:24:10,Not latest view,NZ (New Zealand)
Alex,2019-09-01 05:56:09,00:21:16,,The Garfield Show: Season 1: Caroling Capers / From the Oven (Episode 20),,Apple TV 3,00:21:15,Not latest view,NZ (New Zealand)
Alex,2019-09-01 05:14:42,00:24:19,,The Garfield Show: Season 1: Extreme Housebreaking / Heir Apparent (Episode 19),,Apple TV 3,00:24:19,Not latest view,NZ (New Zealand)
Alex,2019-09-01 04:51:07,00:23:31,,The Garfield Show: Season 1: It's a Cat World / Mailman Blues (Episode 18),,Apple TV 3,00:23:31,Not latest view,NZ (New Zealand)
Alex,2019-09-01 04:28:15,00:22:39,,The Garfield Show: Season 1: Fame Fatale / Virtualodeon (Episode 17),,Apple TV 3,00:23:09,Not latest view,NZ (New Zealand)
Alex,2019-09-01 04:04:26,00:23:44,,The Garfield Show: Season 1: Fish to Fry / Little Yellow Riding Hood (Episode 16),,Apple TV 3,00:23:44,Not latest view,NZ (New Zealand)
Alex,2019-09-01 03:45:01,00:19:20,,The Garfield Show: Season 1: Time Twist / Time Master (Episode 15),,Apple TV 3,00:23:40,Not latest view,NZ (New Zealand)
Alex,2019-09-01 03:00:05,00:44:11,,The Flintstones,,Apple TV 3,01:27:13,01:27:13,NZ (New Zealand)
Alex,2019-09-01 02:54:52,00:04:23,,The Garfield Show: Season 1: Time Twist / Time Master (Episode 15),,Apple TV 3,00:04:23,Not latest view,NZ (New Zealand)
Alex,2019-09-01 02:31:05,00:23:27,,The Garfield Show: Season 1: Underwater World / Family Picture (Episode 14),,Apple TV 3,00:23:27,Not latest view,NZ (New Zealand)
Alex,2019-09-01 02:07:35,00:23:26,,The Garfield Show: Season 1: Curse of the Cat People / Glenda & Odessa (Episode 13),,Apple TV 3,00:23:26,Not latest view,NZ (New Zealand)
Alex,2019-09-01 01:44:02,00:23:28,,The Garfield Show: Season 1: Down on the Farm / The Pet Show (Episode 12),,Apple TV 3,00:23:28,Not latest view,NZ (New Zealand)
Alex,2019-08-31 06:10:46,00:18:19,,The Garfield Show: Season 1: Curse of the Were-Dog / Meet the Parents (Episode 11),,Apple TV 3,00:20:59,Not latest view,NZ (New Zealand)
Alex,2019-08-31 05:27:13,00:43:08,,The Flintstones,,Apple TV 3,00:43:08,Not latest view,NZ (New Zealand)
Alex,2019-08-31 03:35:16,01:50:35,,Annie,,Apple TV 3,01:50:35,01:50:35,NZ (New Zealand)
Alex,2019-08-31 03:30:10,00:02:48,,The Garfield Show: Season 1: Curse of the Were-Dog / Meet the Parents (Episode 11),,Apple TV 3,00:02:48,Not latest view,NZ (New Zealand)
Alex,2019-08-31 03:06:38,00:23:28,,The Garfield Show: Season 1: Pet Matchers / Lucky Charm (Episode 10),,Apple TV 3,00:23:28,Not latest view,NZ (New Zealand)
Alex,2019-08-31 02:09:22,00:23:36,,The Garfield Show: Season 1: Pup in the Pound / Odie in Love (Episode 9),,Apple TV 3,00:23:36,Not latest view,NZ (New Zealand)
Alex,2019-08-31 01:44:35,00:23:21,,The Garfield Show: Season 1: Not So Sweet Sound of Music / Turkey Trouble (Episode 8),,Apple TV 3,00:23:21,Not latest view,NZ (New Zealand)
Alex,2019-08-31 01:20:58,00:23:33,,The Garfield Show: Season 1: High Scale / Jon's Night Out (Episode 7),,Apple TV 3,00:23:33,Not latest view,NZ (New Zealand)
Alex,2019-08-31 00:57:32,00:23:22,,The Garfield Show: Season 1: King Nermal / Desperately Seeking Pookie (Episode 6),,Apple TV 3,00:23:22,Not latest view,NZ (New Zealand)
Alex,2019-08-31 00:33:34,00:23:41,,The Garfield Show: Season 1: A Game of Cat and Mouse / Perfect Pizza (Episode 5),,Apple TV 3,00:23:41,Not latest view,NZ (New Zealand)
Alex,2019-08-31 00:04:39,00:23:31,,The Garfield Show: Season 1: Catnap / Agent X (Episode 4),,Apple TV 3,00:23:31,Not latest view,NZ (New Zealand)
Alex,2019-08-30 23:53:03,00:11:31,,The Garfield Show: Season 1: Bone Diggers / The Robot (Episode 3),,Apple TV 3,00:23:21,Not latest view,NZ (New Zealand)
Alex,2019-08-30 23:50:59,00:00:02,,The Garfield Show: Season 1: Bone Diggers / The Robot (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:11:51,Not latest view,NZ (New Zealand)
Alex,2019-08-30 06:20:53,00:11:50,,The Garfield Show: Season 1: Bone Diggers / The Robot (Episode 3),,Apple TV 3,00:11:48,Not latest view,NZ (New Zealand)
Alex,2019-08-30 05:56:50,00:23:29,,The Garfield Show: Season 1: Orange and Black / Freaky Monday (Episode 2),,Apple TV 3,00:23:29,Not latest view,NZ (New Zealand)
Alex,2019-08-30 05:33:04,00:23:42,,The Garfield Show: Season 1: Pasta Wars / Mother Garfield (Episode 1),,Apple TV 3,00:23:42,00:23:42,NZ (New Zealand)
Alex,2019-08-29 18:25:29,00:17:41,,The Garfield Show: Season 2: Farm Fresh Feline / Inside Eddie Gourmand (Episode 10),,Android DefaultWidevineL3Tablet Android Tablet,00:18:03,Not latest view,NZ (New Zealand)
Alex,2019-08-29 18:13:52,00:11:30,,The Garfield Show: Season 2: Night of Apparatuses / Land of Hold (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,00:11:52,Not latest view,NZ (New Zealand)
Alex,2019-08-29 18:13:35,00:00:11,,The Garfield Show: Season 2: Planet of Poultry / Honey I Shrunk the Pets (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,00:00:30,Not latest view,NZ (New Zealand)
Alex,2019-08-29 18:12:25,00:01:04,,The Garfield Show: Season 2: Home for the Holidays: Part 1 / Home for the Holidays: Part 2 (Episode 7),,Android DefaultWidevineL3Tablet Android Tablet,00:01:04,Not latest view,NZ (New Zealand)
Alex,2019-08-29 06:31:08,00:14:10,,LEGO Ninjago: Masters of Spinjitzu: Rise of the Serpentine: Day of the Great Devourer (Episode 13),,Apple TV 3,00:14:10,Not latest view,NZ (New Zealand)
Alex,2019-08-29 05:58:47,00:21:45,,LEGO Ninjago: Masters of Spinjitzu: Rise of the Serpentine: Rise of the Great Devourer (Episode 12),,Apple TV 3,00:21:46,00:21:46,NZ (New Zealand)
Alex,2019-08-29 05:36:37,00:22:03,,LEGO Ninjago: Masters of Spinjitzu: Rise of the Serpentine: All of Nothing (Episode 11),,Apple TV 3,00:22:03,00:22:03,NZ (New Zealand)
Alex,2019-08-29 05:14:33,00:22:00,,LEGO Ninjago: Masters of Spinjitzu: Rise of the Serpentine: The Green Ninja (Episode 10),,Apple TV 3,00:22:00,00:22:00,NZ (New Zealand)
Alex,2019-08-29 04:52:25,00:22:00,,LEGO Ninjago: Masters of Spinjitzu: Rise of the Serpentine: The Royal Blacksmiths (Episode 9),,Apple TV 3,00:22:00,00:22:00,NZ (New Zealand)
Alex,2019-08-29 04:44:38,00:07:19,,LEGO Ninjago: Masters of Spinjitzu: Rise of the Serpentine: Rise of the Snakes (Episode 1),,Apple TV 3,00:15:09,00:15:09,NZ (New Zealand)
Alex,2019-07-31 04:31:26,00:13:40,,Oggy and the Cockroaches: Season 5: Oggy and the Arabian Nights (Episode 11),,Android DefaultWidevineL3Tablet Android Tablet,00:13:29,00:13:29,NZ (New Zealand)
Alex,2019-07-18 20:18:35,00:10:17,,"Inspector Gadget: Season 2: Ice, Ice Yeti / MAD Soaker (Episode 3)",,Android DefaultWidevineL3Tablet Android Tablet,00:11:01,00:11:01,NZ (New Zealand)
Alex,2019-07-18 19:53:32,00:21:14,,Inspector Gadget: Season 2: Mind Over MADder / Train-ing Day (Episode 2),,Android DefaultWidevineL3Tablet Android Tablet,00:21:57,00:21:57,NZ (New Zealand)
Alex,2019-07-18 19:31:26,00:21:55,,Inspector Gadget: Season 2: Head Case / Start Your Gadgets (Episode 1),,Android DefaultWidevineL3Tablet Android Tablet,00:21:57,00:21:57,NZ (New Zealand)
Alex,2019-07-18 05:20:51,00:22:44,,Inspector Gadget: Season 1: My Gadget Will Go On / The Gadgetator (Episode 13),,Apple TV 3,00:22:44,00:22:44,NZ (New Zealand)
Alex,2019-07-18 05:18:00,00:02:45,,Inspector Gadget: Season 1: Collider Scope / She Got Dangerous Game (Episode 12),,Apple TV 3,00:22:07,00:22:07,NZ (New Zealand)
Alex,2019-07-13 19:34:58,00:16:29,,Inspector Gadget: Season 1: Collider Scope / She Got Dangerous Game (Episode 12),,Android DefaultWidevineL3Tablet Android Tablet,00:19:27,Not latest view,NZ (New Zealand)
Alex,2019-07-13 06:38:01,00:02:15,,Inspector Gadget: Season 1: Collider Scope / She Got Dangerous Game (Episode 12),,Android DefaultWidevineL3Tablet Android Tablet,00:02:59,Not latest view,NZ (New Zealand)
Alex,2019-07-13 06:33:45,00:04:03,,Inspector Gadget: Season 1: MAD Carpet Ride / Appy Days (Episode 11),,Android DefaultWidevineL3Tablet Android Tablet,00:21:50,00:21:50,NZ (New Zealand)
Alex,2019-07-13 06:29:47,00:03:28,,Stone Age: Season 1: The Legendary Golros / Fallen Hope / The Final Showdown / The Spirit’s Shield (Episode 13),,Android DefaultWidevineL3Tablet Android Tablet,00:22:58,00:22:58,NZ (New Zealand)
Alex,2019-07-13 05:49:35,00:18:06,,Stone Age: Season 1: The Legendary Golros / Fallen Hope / The Final Showdown / The Spirit’s Shield (Episode 13),,Android DefaultWidevineL3Tablet Android Tablet,00:19:43,Not latest view,NZ (New Zealand)
Alex,2019-07-13 05:28:45,00:20:39,,Stone Age: Season 1: Into the Lair / Another Mecha-Pet / Cave of Gloom / Lucy Remembers (Episode 12),,Android DefaultWidevineL3Tablet Android Tablet,00:23:05,00:23:05,NZ (New Zealand)
Alex,2019-07-13 05:08:02,00:20:35,,Stone Age: Season 1: A Chance Encounter / Dr. Thales Strikes / Dangerous Secrets / Trainers Under Siege (Episode 11),,Android DefaultWidevineL3Tablet Android Tablet,00:23:03,00:23:03,NZ (New Zealand)
Alex,2019-07-13 04:47:14,00:20:34,,Stone Age: Season 1: Trainer of Darkness / A Curious Revolt / Finding Ellia / Yangidon’s Rival (Episode 10),,Android DefaultWidevineL3Tablet Android Tablet,00:23:05,00:23:05,NZ (New Zealand)
Alex,2019-07-13 04:26:23,00:20:40,,Stone Age: Season 1: Kyle’s Special Training / Lucy Sets Out / Shamgir Gets Invaded / Woody Fights Back (Episode 9),,Android DefaultWidevineL3Tablet Android Tablet,00:23:05,00:23:05,NZ (New Zealand)
Alex,2019-07-13 04:05:40,00:20:32,,Stone Age: Season 1: Defending Katan (Part 1) / Defending Katan (Part 2) / I’m the Chosen One! / Battle at the Arena (Episode 8),,Android DefaultWidevineL3Tablet Android Tablet,00:23:03,00:23:03,NZ (New Zealand)
Alex,2019-07-13 03:44:29,00:20:57,,"Stone Age: Season 1: Bambi, a Dubious Guide / Monasif’s Black Magic / Katan’s Spiritual Healer / Katan in Crisis (Episode 7)",,Android DefaultWidevineL3Tablet Android Tablet,00:23:04,00:23:04,NZ (New Zealand)
Alex,2019-07-13 03:43:38,00:00:28,,Stone Age: Season 1: Adventure Seeking Mambo / Woody’s Test / The Journey Begins / Sandizard Wants to Play (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,00:01:54,00:01:54,NZ (New Zealand)
Alex,2019-07-12 23:21:43,00:16:00,,Stone Age: Season 1: Adventure Seeking Mambo / Woody’s Test / The Journey Begins / Sandizard Wants to Play (Episode 6),,Android DefaultWidevineL3Tablet Android Tablet,00:17:38,Not latest view,NZ (New Zealand)
Alex,2019-07-12 23:00:43,00:20:39,,Stone Age: Season 1: A Ghost in the Forest? / I Want to Transform Back / Lovesick Pinkpig / I’m Very Sorry~ (Episode 5),,Android DefaultWidevineL3Tablet Android Tablet,00:23:05,00:23:05,NZ (New Zealand)
Alex,2019-07-12 22:07:34,00:20:34,,"Stone Age: Season 1: Sleepyhead Mui / Chan and Bob, Best Friends Forever? / Training 101 With Woody / Uba and Verpoo (Episode 4)",,Android DefaultWidevineL3Tablet Android Tablet,00:23:05,00:23:05,NZ (New Zealand)
Alex,2019-07-12 22:06:33,00:00:32,,"Stone Age: Season 1: The Boy Who Saves the World / Punching King Agoa / Missing Beachtoise? / Yangidon, the Outlaw (Episode 3)",,Android DefaultWidevineL3Tablet Android Tablet,00:23:05,00:23:05,NZ (New Zealand)
Alex,2019-07-12 21:50:14,00:15:58,,"Stone Age: Season 1: The Boy Who Saves the World / Punching King Agoa / Missing Beachtoise? / Yangidon, the Outlaw (Episode 3)",,Android DefaultWidevineL3Tablet Android Tablet,00:23:05,Not latest view,NZ (New Zealand)
